"Abortion, Ultrasound, and Moral Persuasion",Regina Rini,"We ought to treat others’ moral views with respect, even when we disagree. But what does that mean? This paper articulates a moral obligation to make ourselves open to sincere moral persuasion by others. Doing so allows us to participate in valuable relationships of reciprocal respect for agency. Yet this proposal can sound tritely agreeable. To explore its full implications, the paper applies the general obligation to one of the most challenging topics of moral disagreement: the morality of abortion. I consider and reject arguments that abortion decisions have special features exempting them from the obligation to be open to moral persuasion. Further, I argue that viewing fetal ultrasound images can accomplish morally persuasion. Accordingly, in at least some cases a woman seeking abortion has an obligation to view fetal ultrasound images as a means of being open to moral persuasion. However, this conclusion does not support recent laws compelling women seeking abortion to view ultrasound images; such laws are in fact incompatible with the respect for agency that underwrites the obligation to be open to persuasion.",ethics,,,,
Conversational Eliciture,"Jonathan Cohen, Andrew Kehler","The sentence ""The boss fired the employee who is always late"" invites the defeasible inference that the speaker is attempting to convey that the lateness caused the firing (cf. The boss fired the employee who is from Philadelphia, which does not invite an analogous inference). We argue that such inferences cannot be understood in terms of familiar approaches to extrasemantic enrichment such as implicature, impliciture, explicature, or species of local enrichment already in the literature. Rather, we propose that they arise from more basic cognitive strategies, grounded in processes of coherence establishment, that thinkers use to make sense of the world. Attention to such cases provides a richer and more varied landscape of extrasemantic enrichment than has been appreciated to date.",logic,,,,
Practical Senses,Carlotta Pavese,"In their theories of know how, proponents of Intellectualism routinely appeal to ‘practical modes of presentation’. But what are practical modes of presentation? And what makes them distinctively practical? In this essay, I develop a Fregean account of practical modes of presentation: I argue that there are such things as practical senses and I give a theory of what they are. One of the challenges facing the proponent of a distinctively Fregean construal of practical modes of presentation is to provide an account of their nature on which they are plausible qua Fregean senses. I take up this challenge, arguing that we find examples of practical senses in the semantic values assigned to programs by operational semantics for programming languages. By looking at a species of practical senses, we will have taken one important step towards legitimizing the genus. In particular, I show that certain features of operational semantic values can be generalized towards a comprehensive theory of practical senses. The upshot is a full-fledged account of what practical senses are, which can be put to use in an explanatory theory of know how.",mind,,,,
Can Primitive Laws Explain?,Tyler Hildebrand,"One reason to posit governing laws is to explain the uniformity of nature. Explanatory power can be purchased by accepting new primitives, and scientists invoke laws in their explanations without providing any supporting metaphysics. For these reasons, one might suspect that we can treat laws as wholly unanalyzable primitives. (John Carroll’s Laws of Nature (1994) and Tim Maudlin’s The Metaphysics Within Physics (2007) offer recent defenses of primitivism about laws.) Whatever defects primitive laws might have, explanatory weakness should not be one of them. However, in this essay I’ll argue that wholly primitive laws cannot explain the uniformity of nature. The basic argument is based on the following idea: though a primitive law that P makes P likely, the primitive status of the law provides no reason to think that P must describe (or otherwise give rise to) a natural regularity. After identifying the problem for primitive laws, I consider an extension of the objection to all theories of governing laws and suggest that it may be avoided by a version of the Dretske/Tooley/Armstrong theory according to which laws are relations between universals.",metaphysics,,,,
Epistemic Norms and Epistemic Accountability,Antti Kauppinen,"Everyone agrees that not all norms that govern belief and assertion are epistemic. But not enough attention has been paid to distinguishing epistemic norms from others. Norms in general differ from merely evaluative standards in virtue of the fact that it is fitting to hold subjects accountable for violating them, provided they lack an excuse. Different kinds of norm are most readily distinguished by their distinctive mode of accountability. My thesis is roughly that a norm is epistemic if and only if its violation makes it fitting to reduce epistemic trust in the subject, even if there is no doubt about their sincerity, honesty, or other moral virtues. That is, violations of epistemic norms don’t merit resentment or other forms of blame, but rather (other things being equal) deduction of credibility points in internal scorekeeping and related attitudinal and behavioral changes. As Fricker’s work on epistemic injustice shows, such distrust is undesirable from the point of view of an epistemic agent. Consequently, when one manifests epistemic distrust towards a subject in suitable circumstances, it amounts a way of holding her accountable. Since this form of accountability involves no opprobrium, there is good reason to think it is not linked to voluntary control in the same way as moral accountability. Finally, I make use of this account of what makes epistemic norms distinctive to point out some faulty diagnostics in debates about norms of assertion. My aim is not to defend any substantive view, however, but only to offer tools for identifying the right kind of evidence for epistemic norms.",language,,,,
Reid's Doxastic Theory of Perception,Jake Quilty-Dunn,"Reid endorsed a doxastic theory of perception, on which beliefs are constituents of perceptual experiences. This theory faces the problem of known illusions: we can perceive that p while believing that not-p. Some scholars argue that the problem of known illusions and other problems entail that Reid’s view cannot be charitably interpreted as a doxastic theory. This paper explores Reid’s theoretical commitments with respect to belief acquisition and uses textual evidence to show that his theory is genuinely doxastic. It then argues that a Reidian response to the problem of known illusions can be formulated by appeal to the thesis that perceptual beliefs are formed noninferentially. Reid can also resist the intuition that we lack illusory beliefs in known-illusion cases given his independent reasons for doubting our capacity to identify perceptual beliefs by introspection. The paper then surveys other problems raised in the secondary literature and argues that none decisively undermine the doxastic interpretation of Reid.",epistemology,,,,
Jonathan Edwards’s Argument Concerning Persistence,Antonia LoLordo,"The 18th-century American philosopher Jonathan Edwards argues that nothing endures through time. I analyze his argument, paying particular attention to a central principle it relies on, namely that “nothing can exert itself, or operate, when and where it is not existing”. I also consider what I supposed to follow from the conclusion that nothing endures. Edwards is sometimes read as the first four-dimensionalist. I argue that this is wrong. Edwards does not conclude that things persist by having different temporal parts; he concludes that nothing persists.",logic,,,,
Kantian Moral Psychology and Human Weakness,Jessica Tizzard,"Immanuel Kant’s notion of weakness or frailty warrants more attention, for it reveals much about his theory of motivation and general metaphysics of mind. As the first and least severe of the three grades of evil, frailty captures those cases where an agent fails to act on their avowed recognition that the moral law is the only legitimate determining ground of the will. The possibility of such cases raises many important questions that have yet to be settled by interpreters. Most importantly, should we account for the failures of weakness by appealing to the activity of reason or sensibility? I will discuss this question in light of a tendency to adopt an overly dualistic reading of Kant’s moral psychology. Focusing on Kant’s remarks on weakness from the Religion and the Metaphysics of Morals, I argue that we should understand weakness as arising from the unique difficulties of sense-dependent judgment, rather than from self-deception, flagging commitment, or overwhelming desire. The resulting account offers a unified moral psychology capable of accommodating the many features of weakness that are difficult to reconcile on other readings.",metaphysics,,,,
Decision Theory without Representation Theorems,Kenny Easwaran,"Naive versions of decision theory take probabilities and utilities as primitive and use expected value to give norms on rational decision. However, standard decision theory takes rational preference as primitive and uses it to construct probability and utility. This paper shows how to justify a version of the naive theory, by taking dominance as the most basic normatively required preference relation, and then extending it by various conditions under which agents should be indifferent between acts. The resulting theory can make all the decisions of classical expected utility theory, plus more in cases where expected utilities are infinite or undefined. Although the theory requires similarly strong assumptions to classical expected utility theory, versions of the theory can be developed with slightly weaker assumptions, without having to prove a new representation theorem for the weaker theory. This alternate foundation is particularly useful if probability is prior to preference, as suggested by the recent program to base probabilism on accuracy and alethic considerations rather than pragmatic ones.",mind,,,,
Fundamental Determinables,Jessica Wilson,"Contemporary philosophers commonly suppose that any fundamental entities there may be are maximally determinate. More generally, they commonly suppose that, whether or not there are fundamental entities, any determinable entities there may be are grounded in, hence less fundamental than, more determinate entities. So, for example, Armstrong takes the physical objects constituting the presumed fundamental base to be “determinate in all respects” (1961, 59), and Lewis takes the properties characterizing things “completely and without redundancy” to be “highly specific” (1986, 60). Here I’ll look at the usually cited reasons for these suppositions as directed against the case of determinable properties, in particular, and argue that none is compelling (Sections 1 to 3). The discussion in Section 3 will moreover identify positive reason for taking some determinable properties to be part of a fundamental (or relatively fundamental) base. I’ll close (Section 4) by noting certain questions arising from the possibility of fundamental determinables, as directions for future research.",mind,,,,
Gruesome Diagonals,Laura Schroeter,"Frank Jackson and David Chalmers have suggested that the diagonal intensions defined by their two-dimensional framework can play the two key roles of Fregean senses: they provide a priori accessible extension conditions for a representation and they provide the identity conditions for meanings and thought contents. In this paper, I clarify the nature of the psychological abilities that are needed to underwrite the first role. I then argue that these psychological abilities are not sufficiently stable or cognitively salient to individuate meanings or thought contents.",ethics,,,,
"Binding, Compositionality, and Semantic Values","Michael Glanzberg, Jeffrey C. King","In this paper, we defend a traditional approach to semantics, that holds that the outputs of compositional semantics are propositional, i.e. truth conditions (or anything else appropriate to be the objects of assertions or the contents of attitudes). Though traditional, this view has been challenged on a number of fronts over the years. Since classic work of Lewis, arguments have been offered which purport to show that semantic composition requires values that are relativized, e.g. to times, or other parameters that render them no longer propositional. Focusing in recent variants of these arguments involving quantification and binding, we argue that a correct understanding of how composition works gives no reason to relativize semantic values, and that propositional semantic values are in fact the preferred option. We take our argument to be mainly empirical, but along the way, we defend some more general theses. Simple propositional semantic values are viable in composition, we maintain, because composition is itself a complex phenomenon, involving multiple modes of composition. Furthermore, some composition principles make adjustments to the meanings of constituents in the course of composition. These adjustments are by triggered syntactic environments. We argue such small contributions of meaning from syntactic structure are acceptable.",language,,,,
Between Anarchism and Suicide: On William James's Religious Therapy,Alexander Klein,"William James’s religious writing displays a therapeutic concern for two key social problems: an epidemic of suicide among educated Victorians who worried (he thought) that a scientific worldview left no room for God; and material poverty and bleak employment prospects for others. James sought a conception of God that would therapeutically comfort his melancholic peers while also girding them to fight for better social conditions—a fight he associated with political anarchism. What is perhaps most unique about James’s approach to religion emerges when we consider the relationship of his therapeutic project to his treatment of religious epistemology. For James took his suicidal peers to need more than tea and sympathy. They needed to be convinced, through rational argument, that religious faith is epistemically permissible in light of their methodological naturalism. That is to say that theoretic success in James’s treatment of religion is to be measured by therapeutic success. His argument for epistemic permissibility began by treating religious faith as a “hypothesis.” He took naturalism to permit entertaining a hypothesis just in case it is testable, and not contravened by available evidence. So he developed a distinctive conception of God—what he called the “pluralistic hypothesis”—that proposed a plurality of independent entities in the universe, only one of which is God. In contrast to the monistic hypothesis (roughly what we would call “pantheism”), pluralism is empirically testable in principle. But crucially, the hypothesis is underdetermined by any evidence available now. This purported, in-principle testability would make religious pluralism epistemically permissible to entertain (and so potentially a source of consolation for the scientifically educated). And since salvation is possible on this view without being guaranteed, the pluralistic hypothesis stands to discourage social and political quietism (and so it is also a potential spur to fight material poverty).",ethics,,,,
On Indicative And Subjunctive Conditionals,Justin Khoo,"At the center of the literature on conditionals lies the division between indicative and subjunctive conditionals, and Ernest Adams’ famous minimal pair: (1) If Oswald didn’t shoot Kennedy, someone else did. (2) If Oswald hadn’t shot Kennedy, someone else would have. While a lot of attention is paid to figuring out what these different kinds of conditionals mean, significantly less attention has been paid to the question of why their grammatical differences give rise to their semantic differences. In this paper, I articulate and defend an answer to this question that illuminates and unifies the meanings of both kinds of conditionals. The basic idea is that epistemic and metaphysical possibilities differ with respect to their interaction with time, such that there can be present epistemic possibilities with different pasts, while present metaphysical possibilities share the same past. The interpretation of conditionals is subject to a pragmatic constraint that rules out interpretations in which their consequents are directly settled by information used to build their domains. The past + future morphology on subjunctives, but not indicatives, is what allows them to receive a metaphysical interpretation in light of this pragmatic constraint. The resulting theory predicts several surprising features of indicatives and subjunctives, which I argue are correct.",metaphysics,,,,
The Discretionary Normativity of Requests,James H. P. Lewis,"Being able to ask others to do things, and thereby giving them reasons to do those things, is a prominent feature of our interpersonal lives. In this paper, I discuss the distinctive normative status of requests – what makes them different from commands and demands. I argue for a theory of this normative phenomenon which explains the sense in which the reasons presented in requests are a matter of discretion. This discretionary quality, I argue, is something that other theories cannot accommodate, though it is a significant aspect of the relations that people stand in to one another, and the kinds of practical reasons that flow from those relations.",ethics,,,,
Fanaticism and Sacred Values,Paul Katsafanas,"What, if anything, is fanaticism? Philosophers including Locke, Hume, Shaftesbury, and Kant offered an account of fanaticism, analyzing it as (1) unwavering commitment to an ideal, together with (2) unwillingness to subject the ideal (or its premises) to rational critique and (3) the presumption of a non-rational sanction for the ideal. In the first part of the paper, I explain this account and argue that it does not succeed: among other things, it entails that a paradigmatically peaceful and tolerant individual can be a fanatic. The following sections argue that the fanatic is distinguished by four features: (4) the adoption of sacred values; (5) the need to treat these values as unconditional and unquestionable in order to preserve a particular form of psychic unity; (6) the sense that the status of these values is threatened by lack of widespread acceptance; and (7) the identification with a group, where the group is defined by shared commitment to the sacred values. If the account succeeds, it not only reveals the nature of fanaticism, but also uncovers a distinctive form of ethical critique: we can critique a way of understanding values not on the grounds that it is false, but on the grounds that it promotes a particular form of social pathology.",language,,,,
The General Theory of Second Best Is More General Than You Think,David Wiens,"Lipsey and Lancaster's ``general theory of second best'' is widely thought to have significant implications for applied theorizing about the institutions and policies that most effectively implement abstract normative principles. It is also widely thought to have little significance for theorizing about which abstract normative principles we ought to implement. Contrary to this conventional wisdom, I show how the second-best theorem can be extended to myriad domains beyond applied normative theorizing, and in particular to more abstract theorizing about the normative principles we should aim to implement. I start by separating the mathematical model used to prove the second-best theorem from its familiar economic interpretation. I then develop an alternative normative-theoretic interpretation of the model, which yields a novel second best theorem for idealistic normative theory. My method for developing this interpretation provides a template for developing additional interpretations that can extend the reach of the second-best theorem beyond normative theoretical domains. I also show how, within any domain, the implications of the second-best theorem are more specific than is typically thought. I conclude with some brief remarks on the value of mathematical models for conceptual exploration.",logic,,,,
"Expressivism, Truth, and (Self-) Knowledge",Matthew Chrisman,"In this paper, I consider the prospects of two different kinds of expressivism - ethical expressivism and avowal expressivism - in light of two common objections. The first objection stems from the fact that it is natural to think of ethical statements and avowals as at least potential manifestations of knowledge. The second objection stems from the fact that it is natural to treat ethical statements and avowals as truth-evaluable. I argue that, although a recent avowal expressivist attempt (Bar-On 2004) to meet the second objection may succeed, the related response to the first objection threatens to undermine the principal advantages of that view. Then, I argue that although recent ethical expressivist attempts (especially Blackburn 1998 and Gibbard 2003) to meet the first objection are successful, the related response to the second objection threatens to undermine the principal advantages of that view. This suggests a cross-pollination of defensive strategies, which I go on to explore in order to articulate the theoretical commitments one must take on to make either cross-pollinated position work in the face of both objections. In light of this, I suggest that the prospects for the resulting ethical expressivist position are considerably better than the prospects for the resulting avowal expressivist position, though both positions involve significant theoretical costs.",ethics,,,,
Towards a Neo-Brentanian Theory of Existence,Mark Textor,"The paper presents an account of the concept of existence that is based on Brentano’s work. In contrast to Frege and Russell, Brentano took ‘exists’ to express a concept that subsumes objects and explained it with recourse to the non-propositional attitude of acknowledgment (belief-in). I argue that the core of Brentano’s view can be developed to a defensible alternative to the Frege-Russell view of existence.",metaphysics,,,,
Color and Shape: A Plea for Equal Treatment,Brian Cutter,"Many philosophers, especially in the wake of the 17th century, have favored an inegalitarian view of shape and color, according to which shape is mind-independent while color is mind-dependent. In this essay, I advance a novel argument against inegalitarianism. The argument begins with an intuition about the modal dependence of color on shape, namely: it is impossible for something to have a color without having a shape (i.e. without having some sort of spatial extension, or at least spatial location). I then argue that, given reasonable assumptions, inegalitarianism contradicts this modal-dependence principle. Given the plausibility of the latter, I conclude that we should reject inegalitarianism in favor of some form of egalitarianism—either a subjective egalitarianism on which both shape and color are mind-dependent or an objective egalitarianism on which both shape and color are mind-independent.",metaphysics,,,,
"Morality, Fiction, and Possibility",Brian Weatherson,"Authors have a lot of leeway with regard to what they can make true in their story. In general, if the author says that p is true in the fiction we're reading, we believe that p is true in that fiction. And if we're playing along with the fictional game, we imagine that, along with everything else in the story, p is true. But there are exceptions to these general principles. Many authors, most notably Kendall Walton and Tamar Szabó Gendler, have discussed apparent counterexamples when p is ""morally deviant"". Many other statements that are conceptually impossible also seem to be counterexamples. In this paper I do four things. I survey the range of counterexamples, or at least putative counterexamples, to the principles. Then I look to explanations of the counterexamples. I argue, following Gendler, that the explanation cannot simply be that morally deviant claims are impossible. I argue that the distinctive attitudes we have towards moral propositions cannot explain the counterexamples, since some of the examples don't involve moral concepts. And I put forward a proposed explanation that turns on the role of 'higher-level concepts', concepts that if they are satisfied are satisfied in virtue of more fundamental facts about the world, in fiction, and in imagination.",mind,,,,
Disagreement and the Semantics of Normative and Evaluative Terms,"David Plunkett, Tim Sundell","In constructing semantic theories of normative and evaluative terms, philosophers have commonly deployed a certain type of disagreement-based argument. The premise of the argument observes the possibility of genuine disagreement between users of a certain normative or evaluative term, while the conclusion of the argument is that, however differently those speakers employ the term, they must mean the same thing by it. After all, if they did not, then they would not really disagree. We argue that in many of the cases in which this argument is deployed, the conclusion not only fails to follow from the premises, but is very likely false. Disagreements between speakers who do not mean the same things by their words are common, genuine, and not easily distinguished from ordinary disagreements over the truth of literally expressed content. We make this case by developing the notion of a metalinguistic negotiation, an exchange in which speakers tacitly negotiate the proper deployment of some linguistic expression in a context. Metalinguistic negotiations express disagreements over information that is (a) conveyed pragmatically (rather than via literal semantic content) and (b) about what (and how) concepts should be deployed in the context at hand. We argue that neither of these features poses any obstacle to metalinguistic negotiations serving to express genuine, substantive disagreements that can be well worth engaging in. Contrary to what has been widely assumed in the literature, many normative and evaluative disputes—among ordinary speakers and even among philosophers themselves—may be of exactly this type, a conclusion with important consequences for both the subject matter and the methodology of metanormative theory.",epistemology,,,,
"Markets, Interpersonal Practices, and Signal Distortion","Barry Maguire, Brookes Brown","Semiotic objections to market exchange of a good or service maintain that such exchanges signal an inappropriate attitude to the good or to associated individuals, and that this provides a weighty reason against having or participating in such markets. This style of argument has recently come under withering attack from Jason Brennan and Peter Jaworski (2015a, 2015b). They point out that the significance of any market exchange is explained by a contingent semiotic norm. Given the tremendous value that could be realised by markets in, for instance, bone marrow, or kidneys, deferring to such norms across the board would have very significant opportunity costs. In the absence of any rationale for these norms, they should be ignored completely. We provide one important rationale. Unlike many semiotic objections to markets, we provide a broadly consequentialist semiotic argument. We argue that a range of behaviours play important signalling roles in interpersonal social practices; in particular, in practices involving caring, esteem, and testimony. Markets in these behaviours would distort these signals. Moreover, many of the productive advantages yielded by markets rely in turn on positive market norms that also inhibit the signalling behaviours associated with these non-market behaviours. We conclude that there will inevitably be trade-offs between the distributive advantages of new markets and these interpersonal social practices.",logic,,,,
The Role of Perception in Demonstrative Reference,Susanna Siegel,"Siegel defends ""Limited Intentionism"", a theory of what secures the semantic reference of uses of bare demonstratives (""this"", ""that"" and their plurals). According to Limited Intentionism, demonstrative reference is fixed by perceptually anchored intentions on the part of the speaker.",mind,,,,
PSR,Michael Della Rocca,"This paper presents an argument for the Principle of Sufficient Reason, the PSR, the principle according to which each thing that exists has an explanation. I begin with several widespread and extremely plausible arguments that I call explicability arguments in which a certain situation is rejected precisely because it would be arbitrary. Building on these plausible cases, I construct a series of explicability arguments that culminates in an explicability argument concerning existence itself. This argument amounts to the claim that the PSR is true. The plausibility of the initial cases in the series provides the basis of an argument for the PSR, an argument that can be rebutted only by drawing a line between the plausible early cases in the series and the apparently unacceptable later cases. I argue that no principled reason for drawing this line has been found and that one cannot draw an unprincipled or arbitrary line without begging the question. The paper concludes that, therefore, this defense of the PSR remains unrebutted and that we have a powerful, new reason to embrace the PSR.",ethics,,,,
"Attitude and Social Rules, or Why It's Okay to Slurp Your Soup",Jeffrey Kaplan,"Many of the most important social institutions—e.g., law and language—are thought to be normative in some sense. And philosophers have been puzzled by how this normativity can be explained in terms of the social, descriptive states of affairs that presumably constitute them. This paper attempts to solve this sort of puzzle by considering a simpler and less contentious normative social practice: table manners. Once we are clear on the exact sense in which a practice is normative, we see that some practices can be normative in an interesting and non-trivial sense, but also explicable with merely descriptive resources. In addition to arguing that it is possible to explain normative practices with descriptive resources, this paper presents and defends just such an explanation—an account of the nature of table manners that appeals only to descriptive states of affairs.",ethics,,,,
When Eyes Touch,James Laing,"How should we understand the special way in which two people are connected when they make eye contact? In this paper, I argue that existing accounts of eye contact —Peacocke’s Reductive Approach and Eilan’s Second Person Approach— are unsatisfactory. In doing so, I make a case for thinking that the source of this dissatisfaction and the path forward can be identified by reflecting on our tendency to describe eye contact on the model of touch. On this basis, I outline a ‘Transactional Approach’ to eye contact.",mind,,,,
Normative realism: co-reference without convergence?,"Laura Schroeter, François Schroeter","This paper examines whether realists can explain co-reference without appealing to subjects’ ideal convergence in judgment. This question is particularly pressing in the normative domain, since deep disagreement about the applicability of normative predicates suggests that different speakers may not pick out the same property when they use normative terms. Normative realists, we believe, have not been sufficiently aware of the difficulties involved in providing a theory of reference-determination. Our aim in this paper is to clarify the nature of this reference-fixing task and the challenges that arise for a non-convergentist normative realist. Our focal point will be Richard Boyd’s externalist account, which has been a model for non-convergentist theories of reference in metaethics. A close examination of Boyd’s account of reference and the ways it could be developed or supplemented, we’ll argue, suggests that explaining co-reference without convergence in the normative domain is a more challenging problem than many realists have supposed.",epistemology,,,,
Fanaticism and Sacred Values,Paul Katsafanas,"What, if anything, is fanaticism? Philosophers including Locke, Hume, Shaftesbury, and Kant offered an account of fanaticism, analyzing it as (1) unwavering commitment to an ideal, together with (2) unwillingness to subject the ideal (or its premises) to rational critique and (3) the presumption of a non-rational sanction for the ideal. In the first part of the paper, I explain this account and argue that it does not succeed: among other things, it entails that a paradigmatically peaceful and tolerant individual can be a fanatic. The following sections argue that the fanatic is distinguished by four features: (4) the adoption of sacred values; (5) the need to treat these values as unconditional and unquestionable in order to preserve a particular form of psychic unity; (6) the sense that the status of these values is threatened by lack of widespread acceptance; and (7) the identification with a group, where the group is defined by shared commitment to the sacred values. If the account succeeds, it not only reveals the nature of fanaticism, but also uncovers a distinctive form of ethical critique: we can critique a way of understanding values not on the grounds that it is false, but on the grounds that it promotes a particular form of social pathology.",logic,,,,
"Higher-order Vagueness, Radical Unclarity, and Absolute Agnosticism",Susanne Bobzien,"The paper presents a new theory of higher-order vagueness. This theory is an improvement on current theories of vagueness in that it (i) describes the kind of borderline cases relevant to the Sorites paradox, (ii) retains the ‘robustness’ of vague predicates, (iii) introduces a notion of higher-order vagueness that is compositional, but (iv) avoids the paradoxes of higher-order vagueness. The theory’s central building-blocks: Borderlinehood is defined as radical unclarity. Unclarity is defined by means of competent, rational, informed speakers (‘CRISPs’) whose competence, etc., is indexed to the scope of the unclarity operator. The unclarity is radical since it eliminates clear cases of unclarity and, that is, clear borderline cases. This radical unclarity leads to a (bivalence-compatible, non-intuitionist) absolute agnosticism about the semantic status of all borderline cases. The corresponding modal system would be a non-normal variation on S4M.",epistemology,,,,
The Virtue of Law-Abidance,William A. Edmundson,"The last half-century has seen a steady loss of confidence in the defensibility of a duty to obey the law - even a qualified, pro tanto duty to obey the laws of a just or nearly just state. Over roughly the same period, there has been increasing interest in virtue ethics as an alternative to the dominant consequentialist and deontological approaches to normative ethics. Curiously, these two tendencies have so far only just barely linked up. Although there has been discussion of the question whether patriotism should be considered a virtue, and abstract discussion about the virtuous person's relation to authority and justice in general, there has been little virtue-oriented discussion having specific reference to the kinds of difficulties that have motivated the ascendant skepticism about political obligation. This silence has persisted despite repeated calls for renewed work on ""virtue politics "". This article proposes and defends a preliminary account of law-abidance (as contrasted to obedience) as a virtue. It argues that a virtue-theoretic account of our relation to the law offers advantages that are not contingent upon the independence or priority of the virtues with respect to consequentialist and deontological components of a complete moral theory. Chief among these advantages is the promise of an alternative to the deadlocked positions taken by apologists for the duty to obey the law and their philosophical-anarchist critics - positions which have tacitly been assumed to exhaust the viable possibilities.",metaphysics,,,,
"No Unity, No Problem: Madhyamaka Metaphysical Indefinitism","Allison Aitken","According to Madhyamaka Buddhist philosophers, everything depends for its existence on something else. But what would a world devoid of fundamentalia look like? In this paper, I argue that the anti-foundationalist “neither-one-nor-many argument” of the Indian Mādhyamika Śrīgupta commits him to a position I call “metaphysical indefinitism.” I demonstrate how this view follows from Śrīgupta’s rejection of mereological simples and ontologically independent being, when understood in light of his account of conventional reality. Contra recent claims in the secondary literature, I clarify how the Madhyamaka metaphysical dependence structure is not a straightforward infinitism since it does not honor strict asymmetry or transitivity. Instead, its dependence relations are irreflexive and extendable, admitting of dependence chains of indefinite (though not actually infinite) length and dependence loops of non-zero length. Yet, the flexible ontology of Śrīgupta's Madhyamaka can accommodate a contextualist account of asymmetry and support a revisable theory of conventional truth, delivering significant payoffs for the view, including the capacity to accommodate developments in scientific explanation.
",ethics,,,,
Quantificational Credences,Benjamin Lennertz,"In addition to full beliefs, agents have attitudes of varying confidence, or credences. For instance, I do not believe that the Boston Red Sox will win the American League East this year, but I am at least a little bit confident that they will – i.e. I have a positive credence that they will. It is also common to think that agents have conditional credences. For instance, I am very confident – i.e. have a conditional credence of very-likely strength – that the Red Sox will win the AL East this year given that their pitching staff stays healthy. There are good reasons to think that conditional credences are neither credences nor some combination of credences. In this paper, I show that similar reasons support thinking that agents have what we can call quantificational credences – attitudes like, thinking that each AL East team with a healthy pitching staff is at least a little bit likely to win the division – which are neither credences, conditional credences, nor some combination thereof. I provide a framework for assessing the rationality of credal states which involve quantificational credences. And I give a general picture of credal states that explains the similarities and differences between ordinary, conditional, and quantificational credences.",language,,,,
The Allegedly Cartesian Roots of Spinoza's Metaphysics,Anat Schechtman,"There is a familiar story about Spinoza on which his substance monism arises straightforwardly from Descartes’ own conception of substance, which the latter combines—not entirely consistently—with substance pluralism. I argue that this story is mistaken: substance pluralism is fully consistent with Descartes’ conception of substance; it is also consistent with his claim that the term ‘substance’ is non-univocal. In defense of these claims, I argue that Descartes denies, whereas Spinoza accepts, that causation precludes the kind of independence that is characteristic of substance; further, I show how Descartes’ denial is based on his view that causal relations do not belong to the natures of their relata, whereas Spinoza’s acceptance follows from his commitment to an intimate link between causation and conception (conceiving-through), which Descartes also rejects.",ethics,,,,
The Allegedly Cartesian Roots of Spinoza's Metaphysics,Anat Schechtman,"There is a familiar story about Spinoza on which his substance monism arises straightforwardly from Descartes’ own conception of substance, which the latter combines—not entirely consistently—with substance pluralism. I argue that this story is mistaken: substance pluralism is fully consistent with Descartes’ conception of substance; it is also consistent with his claim that the term ‘substance’ is non-univocal. In defense of these claims, I argue that Descartes denies, whereas Spinoza accepts, that causation precludes the kind of independence that is characteristic of substance; further, I show how Descartes’ denial is based on his view that causal relations do not belong to the natures of their relata, whereas Spinoza’s acceptance follows from his commitment to an intimate link between causation and conception (conceiving-through), which Descartes also rejects.",epistemology,,,,
The Virtue of Law-Abidance,William A. Edmundson,"The last half-century has seen a steady loss of confidence in the defensibility of a duty to obey the law - even a qualified, pro tanto duty to obey the laws of a just or nearly just state. Over roughly the same period, there has been increasing interest in virtue ethics as an alternative to the dominant consequentialist and deontological approaches to normative ethics. Curiously, these two tendencies have so far only just barely linked up. Although there has been discussion of the question whether patriotism should be considered a virtue, and abstract discussion about the virtuous person's relation to authority and justice in general, there has been little virtue-oriented discussion having specific reference to the kinds of difficulties that have motivated the ascendant skepticism about political obligation. This silence has persisted despite repeated calls for renewed work on ""virtue politics "". This article proposes and defends a preliminary account of law-abidance (as contrasted to obedience) as a virtue. It argues that a virtue-theoretic account of our relation to the law offers advantages that are not contingent upon the independence or priority of the virtues with respect to consequentialist and deontological components of a complete moral theory. Chief among these advantages is the promise of an alternative to the deadlocked positions taken by apologists for the duty to obey the law and their philosophical-anarchist critics - positions which have tacitly been assumed to exhaust the viable possibilities.",language,,,,
Do Reasons Expire? An Essay on Grief,Berislav Marušić,"Suppose we suffer a loss, such as the death of a loved one. In light of her death, we will typically feel grief, as it seems we should. After all, our loved one’s death is a reason for grief. Yet with the passage of time, our grief will typically diminish, and this seems somehow all right. However, our reason for grief ostensibly remains the same, since the passage of time does not undo our loss. How, then, could it not be wrong for grief to diminish? Or how are we to make sense of the diminution of grief? Do reasons expire? —The paper clarifies the puzzle and then considers four responses. It argues that all of them are inadequate and that there are principled reasons why this should be so: In experiencing grief we are apprehending a loss. Yet in our effort to understand the diminution of grief, we must apprehend ourselves. But because grief is not about ourselves, our apprehension of the diminution of grief is at odds with our apprehension of the object of grief. This gives rise to a kind of double-vision, which is why the puzzle eludes a solution.",ethics,,,,
Merleau-Ponty and Naïve Realism,Keith Allen,"This paper has two aims. The first is to use contemporary discussions of naïve realist theories of perception to offer an interpretation of Merleau-Ponty’s theory of perception. The second is to use consideration of Merleau-Ponty’s theory of perception to outline a distinctive version of a naïve realist theory of perception. In a Merleau-Pontian spirit, these two aims are inter-dependent.",logic,,,,
